,고객ID,거래ID,거래날짜,제품ID,제품카테고리,수량,평균금액,배송료,쿠폰상태,총구매금액,구매횟수,평균구매금액,평균구매빈도,고객생애가치,거래날짜달기준,최초거래날짜,최초구매일로부터달,다음구매날짜,다음쿠폰상태,최종금액,재구매날까지의일,월,년,일,성별,고객지역,가입기간,쿠폰코드,할인율,오프라인비용,온라인비용,cluster
89,USER_1358,Transaction_1039,2019-01-16,Product_0983,Nest-USA,4,122.77,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-16,Clicked,491.08,0.0,1,2019,16,남,Chicago,12,ELEC10,10.0,3000,3727.61,1
90,USER_1358,Transaction_1040,2019-01-16,Product_0521,Apparel,1,57.76,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-16,Clicked,57.76,0.0,1,2019,16,남,Chicago,12,SALE10,10.0,3000,3727.61,1
91,USER_1358,Transaction_1041,2019-01-16,Product_0976,Nest-USA,1,122.77,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Clicked,122.77,1.0,1,2019,16,남,Chicago,12,ELEC10,10.0,3000,3727.61,1
92,USER_1358,Transaction_1042,2019-01-17,Product_0981,Nest-USA,1,153.71,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Clicked,153.71,0.0,1,2019,17,남,Chicago,12,ELEC10,10.0,3000,417.73,1
93,USER_1358,Transaction_1043,2019-01-17,Product_0984,Nest-USA,2,81.5,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Clicked,163.0,0.0,1,2019,17,남,Chicago,12,ELEC10,10.0,3000,417.73,1
94,USER_1358,Transaction_1044,2019-01-17,Product_0981,Nest-USA,1,153.71,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Used,153.71,0.0,1,2019,17,남,Chicago,12,ELEC10,10.0,3000,417.73,1
95,USER_1358,Transaction_1045,2019-01-17,Product_0295,Apparel,1,17.53,6.5,Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Clicked,17.53,0.0,1,2019,17,남,Chicago,12,SALE10,10.0,3000,417.73,1
96,USER_1358,Transaction_1045,2019-01-17,Product_1135,Headgear,1,22.69,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Clicked,22.69,0.0,1,2019,17,남,Chicago,12,HGEAR10,10.0,3000,417.73,1
97,USER_1358,Transaction_1046,2019-01-17,Product_0984,Nest-USA,2,81.5,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Clicked,163.0,0.0,1,2019,17,남,Chicago,12,ELEC10,10.0,3000,417.73,1
98,USER_1358,Transaction_1047,2019-01-17,Product_0976,Nest-USA,1,122.77,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Clicked,122.77,0.0,1,2019,17,남,Chicago,12,ELEC10,10.0,3000,417.73,1
99,USER_1358,Transaction_1048,2019-01-17,Product_0526,Apparel,1,53.64,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Used,53.64,0.0,1,2019,17,남,Chicago,12,SALE10,10.0,3000,417.73,1
100,USER_1358,Transaction_1049,2019-01-17,Product_0983,Nest-USA,4,122.77,6.5,Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Clicked,491.08,0.0,1,2019,17,남,Chicago,12,ELEC10,10.0,3000,417.73,1
101,USER_1358,Transaction_1050,2019-01-17,Product_0983,Nest-USA,1,122.77,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Clicked,122.77,0.0,1,2019,17,남,Chicago,12,ELEC10,10.0,3000,417.73,1
102,USER_1358,Transaction_1051,2019-01-17,Product_0185,Office,1,2.47,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Clicked,2.47,0.0,1,2019,17,남,Chicago,12,OFF10,10.0,3000,417.73,1
103,USER_1358,Transaction_1051,2019-01-17,Product_0195,Lifestyle,2,3.29,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Clicked,6.58,0.0,1,2019,17,남,Chicago,12,EXTRA10,10.0,3000,417.73,1
104,USER_1358,Transaction_1051,2019-01-17,Product_0886,Google,1,11.54,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Used,11.54,0.0,1,2019,17,남,Chicago,12,,,3000,417.73,1
105,USER_1358,Transaction_1051,2019-01-17,Product_1034,Apparel,1,15.67,6.5,Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Clicked,15.67,0.0,1,2019,17,남,Chicago,12,SALE10,10.0,3000,417.73,1
106,USER_1358,Transaction_1051,2019-01-17,Product_1036,Apparel,1,15.67,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Clicked,15.67,0.0,1,2019,17,남,Chicago,12,SALE10,10.0,3000,417.73,1
107,USER_1358,Transaction_1052,2019-01-17,Product_1132,Drinkware,1,8.24,20.0,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Clicked,8.24,0.0,1,2019,17,남,Chicago,12,EXTRA10,10.0,3000,417.73,1
108,USER_1358,Transaction_1052,2019-01-17,Product_1143,Office,1,7.21,20.0,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Used,7.21,0.0,1,2019,17,남,Chicago,12,OFF10,10.0,3000,417.73,1
109,USER_1358,Transaction_1053,2019-01-17,Product_0976,Nest-USA,1,122.77,6.5,Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Clicked,122.77,0.0,1,2019,17,남,Chicago,12,ELEC10,10.0,3000,417.73,1
110,USER_1358,Transaction_1054,2019-01-17,Product_0981,Nest-USA,2,153.71,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Clicked,307.42,0.0,1,2019,17,남,Chicago,12,ELEC10,10.0,3000,417.73,1
111,USER_1358,Transaction_1055,2019-01-17,Product_0976,Nest-USA,1,122.77,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Used,122.77,0.0,1,2019,17,남,Chicago,12,ELEC10,10.0,3000,417.73,1
112,USER_1358,Transaction_1085,2019-01-17,Product_0877,Drinkware,1,20.62,6.5,Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Used,20.62,0.0,1,2019,17,남,Chicago,12,EXTRA10,10.0,3000,417.73,1
113,USER_1358,Transaction_1085,2019-01-17,Product_0961,Notebooks & Journals,1,15.46,6.5,Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Used,15.46,0.0,1,2019,17,남,Chicago,12,NJ10,10.0,3000,417.73,1
114,USER_1358,Transaction_1086,2019-01-17,Product_0976,Nest-USA,1,122.77,6.5,Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Clicked,122.77,0.0,1,2019,17,남,Chicago,12,ELEC10,10.0,3000,417.73,1
115,USER_1358,Transaction_1087,2019-01-17,Product_0981,Nest-USA,1,153.71,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Used,153.71,0.0,1,2019,17,남,Chicago,12,ELEC10,10.0,3000,417.73,1
116,USER_1358,Transaction_1088,2019-01-17,Product_1143,Office,31,5.58,18.47,Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Not Used,172.98,0.0,1,2019,17,남,Chicago,12,OFF10,10.0,3000,417.73,1
117,USER_1358,Transaction_1089,2019-01-17,Product_0074,Apparel,1,20.62,6.5,Not Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Clicked,20.62,0.0,1,2019,17,남,Chicago,12,SALE10,10.0,3000,417.73,1
118,USER_1358,Transaction_1089,2019-01-17,Product_0196,Fun,2,7.42,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Clicked,14.84,0.0,1,2019,17,남,Chicago,12,,,3000,417.73,1
119,USER_1358,Transaction_1089,2019-01-17,Product_0274,Apparel,1,16.5,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Not Used,16.5,0.0,1,2019,17,남,Chicago,12,SALE10,10.0,3000,417.73,1
120,USER_1358,Transaction_1089,2019-01-17,Product_0976,Nest-USA,1,122.77,6.5,Not Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Used,122.77,0.0,1,2019,17,남,Chicago,12,ELEC10,10.0,3000,417.73,1
121,USER_1358,Transaction_1089,2019-01-17,Product_0983,Nest-USA,1,122.77,6.5,Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Clicked,122.77,0.0,1,2019,17,남,Chicago,12,ELEC10,10.0,3000,417.73,1
122,USER_1358,Transaction_1090,2019-01-17,Product_0981,Nest-USA,1,153.71,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Used,153.71,0.0,1,2019,17,남,Chicago,12,ELEC10,10.0,3000,417.73,1
123,USER_1358,Transaction_1090,2019-01-17,Product_0983,Nest-USA,1,122.77,6.5,Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Clicked,122.77,0.0,1,2019,17,남,Chicago,12,ELEC10,10.0,3000,417.73,1
124,USER_1358,Transaction_1091,2019-01-17,Product_0981,Nest-USA,1,153.71,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Used,153.71,0.0,1,2019,17,남,Chicago,12,ELEC10,10.0,3000,417.73,1
125,USER_1358,Transaction_1092,2019-01-17,Product_0983,Nest-USA,1,122.77,6.5,Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Used,122.77,0.0,1,2019,17,남,Chicago,12,ELEC10,10.0,3000,417.73,1
126,USER_1358,Transaction_1093,2019-01-17,Product_0882,Drinkware,13,19.59,6.5,Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Clicked,254.67,0.0,1,2019,17,남,Chicago,12,EXTRA10,10.0,3000,417.73,1
127,USER_1358,Transaction_1093,2019-01-17,Product_0942,Office,13,2.58,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Clicked,33.54,0.0,1,2019,17,남,Chicago,12,OFF10,10.0,3000,417.73,1
128,USER_1358,Transaction_1094,2019-01-17,Product_0916,Lifestyle,26,3.47,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Used,90.22,0.0,1,2019,17,남,Chicago,12,EXTRA10,10.0,3000,417.73,1
129,USER_1358,Transaction_1094,2019-01-17,Product_0917,Lifestyle,26,3.47,6.5,Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Used,90.22,0.0,1,2019,17,남,Chicago,12,EXTRA10,10.0,3000,417.73,1
130,USER_1358,Transaction_1101,2019-01-17,Product_0181,Drinkware,1,13.4,6.5,Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Clicked,13.4,0.0,1,2019,17,남,Chicago,12,EXTRA10,10.0,3000,417.73,1
131,USER_1358,Transaction_1101,2019-01-17,Product_0198,Office,1,9.27,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Clicked,9.27,0.0,1,2019,17,남,Chicago,12,OFF10,10.0,3000,417.73,1
132,USER_1358,Transaction_1101,2019-01-17,Product_0914,Office,2,1.02,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Used,2.04,0.0,1,2019,17,남,Chicago,12,OFF10,10.0,3000,417.73,1
133,USER_1358,Transaction_1101,2019-01-17,Product_0932,Office,1,5.15,6.5,Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Used,5.15,0.0,1,2019,17,남,Chicago,12,OFF10,10.0,3000,417.73,1
134,USER_1358,Transaction_1102,2019-01-17,Product_0981,Nest-USA,1,153.71,6.5,Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Used,153.71,0.0,1,2019,17,남,Chicago,12,ELEC10,10.0,3000,417.73,1
135,USER_1358,Transaction_1103,2019-01-17,Product_0981,Nest-USA,1,153.71,6.5,Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Used,153.71,0.0,1,2019,17,남,Chicago,12,ELEC10,10.0,3000,417.73,1
136,USER_1358,Transaction_1104,2019-01-17,Product_0976,Nest-USA,3,122.77,6.5,Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Clicked,368.31,0.0,1,2019,17,남,Chicago,12,ELEC10,10.0,3000,417.73,1
137,USER_1358,Transaction_1104,2019-01-17,Product_0983,Nest-USA,2,122.77,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Used,245.54,0.0,1,2019,17,남,Chicago,12,ELEC10,10.0,3000,417.73,1
138,USER_1358,Transaction_1105,2019-01-17,Product_0293,Apparel,1,17.53,6.5,Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Clicked,17.53,0.0,1,2019,17,남,Chicago,12,SALE10,10.0,3000,417.73,1
139,USER_1358,Transaction_1106,2019-01-17,Product_0293,Apparel,4,17.53,57.74,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Clicked,70.12,0.0,1,2019,17,남,Chicago,12,SALE10,10.0,3000,417.73,1
140,USER_1358,Transaction_1106,2019-01-17,Product_0294,Apparel,4,17.53,57.74,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Clicked,70.12,0.0,1,2019,17,남,Chicago,12,SALE10,10.0,3000,417.73,1
141,USER_1358,Transaction_1106,2019-01-17,Product_0295,Apparel,7,17.53,57.74,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Not Used,122.71000000000001,0.0,1,2019,17,남,Chicago,12,SALE10,10.0,3000,417.73,1
142,USER_1358,Transaction_1107,2019-01-17,Product_0170,Apparel,1,15.67,6.5,Not Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Used,15.67,0.0,1,2019,17,남,Chicago,12,SALE10,10.0,3000,417.73,1
143,USER_1358,Transaction_1108,2019-01-17,Product_0981,Nest-USA,1,153.71,6.5,Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Not Used,153.71,0.0,1,2019,17,남,Chicago,12,ELEC10,10.0,3000,417.73,1
144,USER_1358,Transaction_1109,2019-01-17,Product_0863,Backpacks,1,82.52,13.78,Not Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Clicked,82.52,0.0,1,2019,17,남,Chicago,12,,,3000,417.73,1
145,USER_1358,Transaction_1118,2019-01-17,Product_0311,Apparel,21,16.69,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-17,Clicked,350.49,0.0,1,2019,17,남,Chicago,12,SALE10,10.0,3000,417.73,1
146,USER_1358,Transaction_1118,2019-01-17,Product_0844,Bags,21,4.9,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-18,Clicked,102.9,1.0,1,2019,17,남,Chicago,12,AIO10,10.0,3000,417.73,1
147,USER_1358,Transaction_1194,2019-01-18,Product_0965,Office,155,9.97,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-18,Clicked,1545.3500000000001,0.0,1,2019,18,남,Chicago,12,OFF10,10.0,3000,1312.5,1
148,USER_1358,Transaction_1195,2019-01-18,Product_0982,Nest-Canada,3,205.3,8.7,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-18,Clicked,615.9000000000001,0.0,1,2019,18,남,Chicago,12,NCA10,10.0,3000,1312.5,1
149,USER_1358,Transaction_1195,2019-01-18,Product_0987,Nest-Canada,2,107.29,8.7,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-18,Clicked,214.58,0.0,1,2019,18,남,Chicago,12,NCA10,10.0,3000,1312.5,1
150,USER_1358,Transaction_1196,2019-01-18,Product_0983,Nest-USA,2,122.77,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-18,Not Used,245.54,0.0,1,2019,18,남,Chicago,12,ELEC10,10.0,3000,1312.5,1
151,USER_1358,Transaction_1197,2019-01-18,Product_0976,Nest-USA,1,122.77,6.5,Not Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-18,Used,122.77,0.0,1,2019,18,남,Chicago,12,ELEC10,10.0,3000,1312.5,1
152,USER_1358,Transaction_1198,2019-01-18,Product_0983,Nest-USA,1,122.77,6.5,Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-18,Clicked,122.77,0.0,1,2019,18,남,Chicago,12,ELEC10,10.0,3000,1312.5,1
153,USER_1358,Transaction_1198,2019-01-18,Product_0985,Nest-USA,1,81.5,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-18,Not Used,81.5,0.0,1,2019,18,남,Chicago,12,ELEC10,10.0,3000,1312.5,1
154,USER_1358,Transaction_1199,2019-01-18,Product_0877,Drinkware,1,16.5,6.5,Not Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-18,Used,16.5,0.0,1,2019,18,남,Chicago,12,EXTRA10,10.0,3000,1312.5,1
155,USER_1358,Transaction_1200,2019-01-18,Product_0175,Drinkware,1,10.72,6.5,Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-18,Clicked,10.72,0.0,1,2019,18,남,Chicago,12,EXTRA10,10.0,3000,1312.5,1
156,USER_1358,Transaction_1200,2019-01-18,Product_0930,Office,1,1.64,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-18,Not Used,1.64,0.0,1,2019,18,남,Chicago,12,OFF10,10.0,3000,1312.5,1
157,USER_1358,Transaction_1200,2019-01-18,Product_0976,Nest-USA,1,122.77,6.5,Not Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-18,Used,122.77,0.0,1,2019,18,남,Chicago,12,ELEC10,10.0,3000,1312.5,1
158,USER_1358,Transaction_1201,2019-01-18,Product_0984,Nest-USA,2,81.5,6.5,Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-18,Clicked,163.0,0.0,1,2019,18,남,Chicago,12,ELEC10,10.0,3000,1312.5,1
159,USER_1358,Transaction_1202,2019-01-18,Product_0606,Apparel,1,19.8,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-18,Clicked,19.8,0.0,1,2019,18,남,Chicago,12,SALE10,10.0,3000,1312.5,1
160,USER_1358,Transaction_1203,2019-01-18,Product_0983,Nest-USA,2,122.77,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-18,Used,245.54,0.0,1,2019,18,남,Chicago,12,ELEC10,10.0,3000,1312.5,1
161,USER_1358,Transaction_1204,2019-01-18,Product_0234,Apparel,1,15.67,6.5,Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-18,Clicked,15.67,0.0,1,2019,18,남,Chicago,12,SALE10,10.0,3000,1312.5,1
162,USER_1358,Transaction_1205,2019-01-18,Product_0974,Lifestyle,1,4.12,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-18,Clicked,4.12,0.0,1,2019,18,남,Chicago,12,EXTRA10,10.0,3000,1312.5,1
163,USER_1358,Transaction_1205,2019-01-18,Product_0976,Nest-USA,1,122.77,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-18,Clicked,122.77,0.0,1,2019,18,남,Chicago,12,ELEC10,10.0,3000,1312.5,1
164,USER_1358,Transaction_1205,2019-01-18,Product_0981,Nest-USA,1,153.71,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-18,Clicked,153.71,0.0,1,2019,18,남,Chicago,12,ELEC10,10.0,3000,1312.5,1
165,USER_1358,Transaction_1205,2019-01-18,Product_0984,Nest-USA,2,81.5,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-18,Clicked,163.0,0.0,1,2019,18,남,Chicago,12,ELEC10,10.0,3000,1312.5,1
166,USER_1358,Transaction_1206,2019-01-18,Product_0976,Nest-USA,3,122.77,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-18,Clicked,368.31,0.0,1,2019,18,남,Chicago,12,ELEC10,10.0,3000,1312.5,1
167,USER_1358,Transaction_1207,2019-01-18,Product_0976,Nest-USA,1,122.77,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-18,Clicked,122.77,0.0,1,2019,18,남,Chicago,12,ELEC10,10.0,3000,1312.5,1
168,USER_1358,Transaction_1208,2019-01-18,Product_0976,Nest-USA,1,122.77,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-18,Clicked,122.77,0.0,1,2019,18,남,Chicago,12,ELEC10,10.0,3000,1312.5,1
169,USER_1358,Transaction_1209,2019-01-18,Product_0976,Nest-USA,2,122.77,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-18,Used,245.54,0.0,1,2019,18,남,Chicago,12,ELEC10,10.0,3000,1312.5,1
170,USER_1358,Transaction_1210,2019-01-18,Product_0965,Office,113,8.02,98.74,Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-18,Clicked,906.26,0.0,1,2019,18,남,Chicago,12,OFF10,10.0,3000,1312.5,1
171,USER_1358,Transaction_1211,2019-01-18,Product_0858,Bags,1,82.52,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-18,Used,82.52,0.0,1,2019,18,남,Chicago,12,AIO10,10.0,3000,1312.5,1
172,USER_1358,Transaction_1212,2019-01-18,Product_0981,Nest-USA,1,153.71,6.5,Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-18,Clicked,153.71,0.0,1,2019,18,남,Chicago,12,ELEC10,10.0,3000,1312.5,1
173,USER_1358,Transaction_1212,2019-01-18,Product_0984,Nest-USA,1,81.5,6.5,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-18,Clicked,81.5,0.0,1,2019,18,남,Chicago,12,ELEC10,10.0,3000,1312.5,1
174,USER_1358,Transaction_1213,2019-01-18,Product_0982,Nest-Canada,1,205.3,8.7,Clicked,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-18,Used,205.3,0.0,1,2019,18,남,Chicago,12,NCA10,10.0,3000,1312.5,1
175,USER_1358,Transaction_1214,2019-01-18,Product_0976,Nest-USA,1,122.77,6.5,Used,20483.98,297,68.96962962962962,0.8136986301369863,56.12049315068492,2019-01-01,2019-01-01,1,2019-01-18,Clicked,122.77,0.0,1,2019,18,남,Chicago,12,ELEC10,10.0,3000,1312.5,1
